TournamentID,StageID,StageSequence,StageURL
7828,23011,9,https://th.sportscorpion.com/eng/tournament/stage/23011/matches/?print
7888,22999,1,https://th.sportscorpion.com/eng/tournament/stage/22999/matches/?print
7888,23006,2,https://th.sportscorpion.com/eng/tournament/stage/23006/matches/?print
7888,23007,3,https://th.sportscorpion.com/eng/tournament/stage/23007/matches/?print
7888,23012,4,https://th.sportscorpion.com/eng/tournament/stage/23012/matches/?print
7888,23013,5,https://th.sportscorpion.com/eng/tournament/stage/23013/matches/?print
7889,22919,2,https://th.sportscorpion.com/eng/tournament/stage/22919/matches/?print
7889,22920,3,https://th.sportscorpion.com/eng/tournament/stage/22920/matches/?print
7889,22921,4,https://th.sportscorpion.com/eng/tournament/stage/22921/matches/?print
7912,23001,1,https://th.sportscorpion.com/eng/tournament/stage/23001/matches/?print
7896,22994,2,https://th.sportscorpion.com/eng/tournament/stage/22994/matches/?print
7900,22993,2,https://th.sportscorpion.com/eng/tournament/stage/22993/matches/?print
7894,22979,2,https://th.sportscorpion.com/eng/tournament/stage/22979/matches/?print
7894,22980,3,https://th.sportscorpion.com/eng/tournament/stage/22980/matches/?print
7894,22981,4,https://th.sportscorpion.com/eng/tournament/stage/22981/matches/?print
7894,22988,5,https://th.sportscorpion.com/eng/tournament/stage/22988/matches/?print
7894,22989,6,https://th.sportscorpion.com/eng/tournament/stage/22989/matches/?print
7894,22990,7,https://th.sportscorpion.com/eng/tournament/stage/22990/matches/?print
7894,22991,8,https://th.sportscorpion.com/eng/tournament/stage/22991/matches/?print
7905,22982,2,https://th.sportscorpion.com/eng/tournament/stage/22982/matches/?print
7905,22984,3,https://th.sportscorpion.com/eng/tournament/stage/22984/matches/?print
7905,22985,3,https://th.sportscorpion.com/eng/tournament/stage/22985/matches/?print
7905,22983,3,https://th.sportscorpion.com/eng/tournament/stage/22983/matches/?print
7905,22987,4,https://th.sportscorpion.com/eng/tournament/stage/22987/matches/?print
7905,22986,4,https://th.sportscorpion.com/eng/tournament/stage/22986/matches/?print
7895,22974,2,https://th.sportscorpion.com/eng/tournament/stage/22974/matches/?print
7895,22975,3,https://th.sportscorpion.com/eng/tournament/stage/22975/matches/?print
7902,22973,2,https://th.sportscorpion.com/eng/tournament/stage/22973/matches/?print
7903,22976,2,https://th.sportscorpion.com/eng/tournament/stage/22976/matches/?print
7903,22977,3,https://th.sportscorpion.com/eng/tournament/stage/22977/matches/?print
7903,22978,4,https://th.sportscorpion.com/eng/tournament/stage/22978/matches/?print
7898,22971,2,https://th.sportscorpion.com/eng/tournament/stage/22971/matches/?print
7801,22957,2,https://th.sportscorpion.com/eng/tournament/stage/22957/matches/?print
7801,22958,3,https://th.sportscorpion.com/eng/tournament/stage/22958/matches/?print
7801,22964,4,https://th.sportscorpion.com/eng/tournament/stage/22964/matches/?print
7801,22965,5,https://th.sportscorpion.com/eng/tournament/stage/22965/matches/?print
7801,22966,6,https://th.sportscorpion.com/eng/tournament/stage/22966/matches/?print
7801,22969,7,https://th.sportscorpion.com/eng/tournament/stage/22969/matches/?print
7801,22970,8,https://th.sportscorpion.com/eng/tournament/stage/22970/matches/?print
7841,22940,2,https://th.sportscorpion.com/eng/tournament/stage/22940/matches/?print
7841,22941,3,https://th.sportscorpion.com/eng/tournament/stage/22941/matches/?print
7841,22942,4,https://th.sportscorpion.com/eng/tournament/stage/22942/matches/?print
7841,22943,5,https://th.sportscorpion.com/eng/tournament/stage/22943/matches/?print
7841,22944,6,https://th.sportscorpion.com/eng/tournament/stage/22944/matches/?print
7827,22947,2,https://th.sportscorpion.com/eng/tournament/stage/22947/matches/?print
7827,22948,3,https://th.sportscorpion.com/eng/tournament/stage/22948/matches/?print
7827,22949,4,https://th.sportscorpion.com/eng/tournament/stage/22949/matches/?print
7827,22950,5,https://th.sportscorpion.com/eng/tournament/stage/22950/matches/?print
7827,22951,6,https://th.sportscorpion.com/eng/tournament/stage/22951/matches/?print
7860,22955,2,https://th.sportscorpion.com/eng/tournament/stage/22955/matches/?print
7860,22959,3,https://th.sportscorpion.com/eng/tournament/stage/22959/matches/?print
7860,22960,4,https://th.sportscorpion.com/eng/tournament/stage/22960/matches/?print
7864,22956,2,https://th.sportscorpion.com/eng/tournament/stage/22956/matches/?print
7864,22962,3,https://th.sportscorpion.com/eng/tournament/stage/22962/matches/?print
7864,22963,4,https://th.sportscorpion.com/eng/tournament/stage/22963/matches/?print
7881,22961,2,https://th.sportscorpion.com/eng/tournament/stage/22961/matches/?print
7881,22967,3,https://th.sportscorpion.com/eng/tournament/stage/22967/matches/?print
7881,22968,4,https://th.sportscorpion.com/eng/tournament/stage/22968/matches/?print
7840,22909,1,https://th.sportscorpion.com/eng/tournament/stage/22909/matches/?print
7840,22910,2,https://th.sportscorpion.com/eng/tournament/stage/22910/matches/?print
7840,22945,3,https://th.sportscorpion.com/eng/tournament/stage/22945/matches/?print
7870,22907,1,https://th.sportscorpion.com/eng/tournament/stage/22907/matches/?print
7870,22908,2,https://th.sportscorpion.com/eng/tournament/stage/22908/matches/?print
7880,22946,2,https://th.sportscorpion.com/eng/tournament/stage/22946/matches/?print
7880,22952,3,https://th.sportscorpion.com/eng/tournament/stage/22952/matches/?print
7880,22953,4,https://th.sportscorpion.com/eng/tournament/stage/22953/matches/?print
7880,22954,5,https://th.sportscorpion.com/eng/tournament/stage/22954/matches/?print
7873,22938,2,https://th.sportscorpion.com/eng/tournament/stage/22938/matches/?print
7877,22939,2,https://th.sportscorpion.com/eng/tournament/stage/22939/matches/?print
7892,22930,2,https://th.sportscorpion.com/eng/tournament/stage/22930/matches/?print
7892,22934,3,https://th.sportscorpion.com/eng/tournament/stage/22934/matches/?print
7892,22935,4,https://th.sportscorpion.com/eng/tournament/stage/22935/matches/?print
7892,22936,5,https://th.sportscorpion.com/eng/tournament/stage/22936/matches/?print
7892,22937,6,https://th.sportscorpion.com/eng/tournament/stage/22937/matches/?print
7893,22931,2,https://th.sportscorpion.com/eng/tournament/stage/22931/matches/?print
7893,22932,3,https://th.sportscorpion.com/eng/tournament/stage/22932/matches/?print
7893,22933,4,https://th.sportscorpion.com/eng/tournament/stage/22933/matches/?print
7874,22924,2,https://th.sportscorpion.com/eng/tournament/stage/22924/matches/?print
7890,22922,2,https://th.sportscorpion.com/eng/tournament/stage/22922/matches/?print
7891,22923,1,https://th.sportscorpion.com/eng/tournament/stage/22923/matches/?print
7891,22926,2,https://th.sportscorpion.com/eng/tournament/stage/22926/matches/?print
7891,22925,2,https://th.sportscorpion.com/eng/tournament/stage/22925/matches/?print
7891,22928,3,https://th.sportscorpion.com/eng/tournament/stage/22928/matches/?print
7891,22929,4,https://th.sportscorpion.com/eng/tournament/stage/22929/matches/?print
7884,22911,2,https://th.sportscorpion.com/eng/tournament/stage/22911/matches/?print
7882,22913,2,https://th.sportscorpion.com/eng/tournament/stage/22913/matches/?print
7882,22916,3,https://th.sportscorpion.com/eng/tournament/stage/22916/matches/?print
7882,22917,4,https://th.sportscorpion.com/eng/tournament/stage/22917/matches/?print
7886,22912,2,https://th.sportscorpion.com/eng/tournament/stage/22912/matches/?print
7887,22914,2,https://th.sportscorpion.com/eng/tournament/stage/22914/matches/?print
7887,22915,3,https://th.sportscorpion.com/eng/tournament/stage/22915/matches/?print
7887,22918,4,https://th.sportscorpion.com/eng/tournament/stage/22918/matches/?print
7766,22899,2,https://th.sportscorpion.com/eng/tournament/stage/22899/matches/?print
7766,22901,3,https://th.sportscorpion.com/eng/tournament/stage/22901/matches/?print
7766,22902,4,https://th.sportscorpion.com/eng/tournament/stage/22902/matches/?print
7766,22904,5,https://th.sportscorpion.com/eng/tournament/stage/22904/matches/?print
7854,22903,1,https://th.sportscorpion.com/eng/tournament/stage/22903/matches/?print
7878,22906,1,https://th.sportscorpion.com/eng/tournament/stage/22906/matches/?print
7843,22900,2,https://th.sportscorpion.com/eng/tournament/stage/22900/matches/?print
7875,22890,2,https://th.sportscorpion.com/eng/tournament/stage/22890/matches/?print
7761,22891,2,https://th.sportscorpion.com/eng/tournament/stage/22891/matches/?print
7761,22893,3,https://th.sportscorpion.com/eng/tournament/stage/22893/matches/?print
7761,22894,4,https://th.sportscorpion.com/eng/tournament/stage/22894/matches/?print
7761,22895,5,https://th.sportscorpion.com/eng/tournament/stage/22895/matches/?print
7761,22896,6,https://th.sportscorpion.com/eng/tournament/stage/22896/matches/?print
7761,22897,7,https://th.sportscorpion.com/eng/tournament/stage/22897/matches/?print
7761,22898,8,https://th.sportscorpion.com/eng/tournament/stage/22898/matches/?print
7859,22885,2,https://th.sportscorpion.com/eng/tournament/stage/22885/matches/?print
7859,22886,3,https://th.sportscorpion.com/eng/tournament/stage/22886/matches/?print
7859,22887,4,https://th.sportscorpion.com/eng/tournament/stage/22887/matches/?print
7859,22888,5,https://th.sportscorpion.com/eng/tournament/stage/22888/matches/?print
7859,22889,6,https://th.sportscorpion.com/eng/tournament/stage/22889/matches/?print
7871,22874,2,https://th.sportscorpion.com/eng/tournament/stage/22874/matches/?print
7867,22884,2,https://th.sportscorpion.com/eng/tournament/stage/22884/matches/?print
7858,22877,2,https://th.sportscorpion.com/eng/tournament/stage/22877/matches/?print
7872,22875,1,https://th.sportscorpion.com/eng/tournament/stage/22875/matches/?print
7872,22878,2,https://th.sportscorpion.com/eng/tournament/stage/22878/matches/?print
7872,22881,3,https://th.sportscorpion.com/eng/tournament/stage/22881/matches/?print
7872,22882,3,https://th.sportscorpion.com/eng/tournament/stage/22882/matches/?print
7872,22880,3,https://th.sportscorpion.com/eng/tournament/stage/22880/matches/?print
7872,22879,3,https://th.sportscorpion.com/eng/tournament/stage/22879/matches/?print
7863,22871,2,https://th.sportscorpion.com/eng/tournament/stage/22871/matches/?print
7863,22872,3,https://th.sportscorpion.com/eng/tournament/stage/22872/matches/?print
7863,22873,4,https://th.sportscorpion.com/eng/tournament/stage/22873/matches/?print
7865,22860,2,https://th.sportscorpion.com/eng/tournament/stage/22860/matches/?print
7866,22867,2,https://th.sportscorpion.com/eng/tournament/stage/22867/matches/?print
7785,22852,2,https://th.sportscorpion.com/eng/tournament/stage/22852/matches/?print
7785,22859,3,https://th.sportscorpion.com/eng/tournament/stage/22859/matches/?print
7868,22868,2,https://th.sportscorpion.com/eng/tournament/stage/22868/matches/?print
7868,22869,3,https://th.sportscorpion.com/eng/tournament/stage/22869/matches/?print
7868,22870,4,https://th.sportscorpion.com/eng/tournament/stage/22870/matches/?print
7824,22861,2,https://th.sportscorpion.com/eng/tournament/stage/22861/matches/?print
7824,22862,3,https://th.sportscorpion.com/eng/tournament/stage/22862/matches/?print
7824,22863,4,https://th.sportscorpion.com/eng/tournament/stage/22863/matches/?print
7824,22864,5,https://th.sportscorpion.com/eng/tournament/stage/22864/matches/?print
7824,22865,6,https://th.sportscorpion.com/eng/tournament/stage/22865/matches/?print
7824,22866,7,https://th.sportscorpion.com/eng/tournament/stage/22866/matches/?print
7825,22850,2,https://th.sportscorpion.com/eng/tournament/stage/22850/matches/?print
7825,22851,3,https://th.sportscorpion.com/eng/tournament/stage/22851/matches/?print
7825,22853,4,https://th.sportscorpion.com/eng/tournament/stage/22853/matches/?print
7825,22854,5,https://th.sportscorpion.com/eng/tournament/stage/22854/matches/?print
7825,22855,6,https://th.sportscorpion.com/eng/tournament/stage/22855/matches/?print
7856,22847,1,https://th.sportscorpion.com/eng/tournament/stage/22847/matches/?print
7856,22848,2,https://th.sportscorpion.com/eng/tournament/stage/22848/matches/?print
7856,22858,3,https://th.sportscorpion.com/eng/tournament/stage/22858/matches/?print
7861,22849,2,https://th.sportscorpion.com/eng/tournament/stage/22849/matches/?print
7861,22856,3,https://th.sportscorpion.com/eng/tournament/stage/22856/matches/?print
7861,22857,4,https://th.sportscorpion.com/eng/tournament/stage/22857/matches/?print
7832,22843,2,https://th.sportscorpion.com/eng/tournament/stage/22843/matches/?print
7836,22844,2,https://th.sportscorpion.com/eng/tournament/stage/22844/matches/?print
7836,22845,3,https://th.sportscorpion.com/eng/tournament/stage/22845/matches/?print
7836,22846,3,https://th.sportscorpion.com/eng/tournament/stage/22846/matches/?print
7833,22833,2,https://th.sportscorpion.com/eng/tournament/stage/22833/matches/?print
7837,22831,2,https://th.sportscorpion.com/eng/tournament/stage/22831/matches/?print
7837,22841,3,https://th.sportscorpion.com/eng/tournament/stage/22841/matches/?print
7837,22842,4,https://th.sportscorpion.com/eng/tournament/stage/22842/matches/?print
7855,22832,2,https://th.sportscorpion.com/eng/tournament/stage/22832/matches/?print
7855,22834,3,https://th.sportscorpion.com/eng/tournament/stage/22834/matches/?print
7855,22836,4,https://th.sportscorpion.com/eng/tournament/stage/22836/matches/?print
7855,22837,4,https://th.sportscorpion.com/eng/tournament/stage/22837/matches/?print
7855,22835,4,https://th.sportscorpion.com/eng/tournament/stage/22835/matches/?print
7855,22839,4,https://th.sportscorpion.com/eng/tournament/stage/22839/matches/?print
7855,22838,4,https://th.sportscorpion.com/eng/tournament/stage/22838/matches/?print
7855,22840,4,https://th.sportscorpion.com/eng/tournament/stage/22840/matches/?print
7802,22825,2,https://th.sportscorpion.com/eng/tournament/stage/22825/matches/?print
7842,22826,2,https://th.sportscorpion.com/eng/tournament/stage/22826/matches/?print
7851,22824,2,https://th.sportscorpion.com/eng/tournament/stage/22824/matches/?print
7852,22827,2,https://th.sportscorpion.com/eng/tournament/stage/22827/matches/?print
7852,22828,3,https://th.sportscorpion.com/eng/tournament/stage/22828/matches/?print
7852,22829,4,https://th.sportscorpion.com/eng/tournament/stage/22829/matches/?print
7876,22892,2,https://th.sportscorpion.com/eng/tournament/stage/22892/matches/?print
7781,22807,2,https://th.sportscorpion.com/eng/tournament/stage/22807/matches/?print
7781,22808,3,https://th.sportscorpion.com/eng/tournament/stage/22808/matches/?print
7781,22809,4,https://th.sportscorpion.com/eng/tournament/stage/22809/matches/?print
7798,22813,1,https://th.sportscorpion.com/eng/tournament/stage/22813/matches/?print
7798,22814,2,https://th.sportscorpion.com/eng/tournament/stage/22814/matches/?print
7798,22815,3,https://th.sportscorpion.com/eng/tournament/stage/22815/matches/?print
7798,22816,4,https://th.sportscorpion.com/eng/tournament/stage/22816/matches/?print
7798,22817,5,https://th.sportscorpion.com/eng/tournament/stage/22817/matches/?print
7798,22818,6,https://th.sportscorpion.com/eng/tournament/stage/22818/matches/?print
7821,22820,2,https://th.sportscorpion.com/eng/tournament/stage/22820/matches/?print
7821,22822,3,https://th.sportscorpion.com/eng/tournament/stage/22822/matches/?print
7805,22715,1,https://th.sportscorpion.com/eng/tournament/stage/22715/matches/?print
7805,22819,2,https://th.sportscorpion.com/eng/tournament/stage/22819/matches/?print
7805,22821,3,https://th.sportscorpion.com/eng/tournament/stage/22821/matches/?print
7805,22823,4,https://th.sportscorpion.com/eng/tournament/stage/22823/matches/?print
7803,22796,2,https://th.sportscorpion.com/eng/tournament/stage/22796/matches/?print
7803,22810,3,https://th.sportscorpion.com/eng/tournament/stage/22810/matches/?print
7803,22811,4,https://th.sportscorpion.com/eng/tournament/stage/22811/matches/?print
